class	path	meshId	textureId
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/6_6_1_low	rbxassetid://15257493281	rbxassetid://15257558980
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/cars3	rbxassetid://14770969796	rbxassetid://14771019928
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Props_Cylinder.006	rbxassetid://15186614167	rbxassetid://15186632484
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.002	rbxassetid://12893215755	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.001	rbxassetid://12893213518	rbxassetid://14770825601
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.003	rbxassetid://12893216140	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Props_Cylinder.006	rbxassetid://15186614167	rbxassetid://15186632484
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Props_Cylinder.006	rbxassetid://15186614167	rbxassetid://15186632484
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.002	rbxassetid://12893215755	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.004	rbxassetid://12893216510	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/StreetLight_Plane.005	rbxassetid://15249383555	rbxassetid://15221519189
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.002	rbxassetid://12893214640	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube	rbxassetid://12893213864	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Detail	rbxassetid://14648950670	rbxassetid://14587061765
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.001	rbxassetid://12893214300	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.001	rbxassetid://12893214300	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.004	rbxassetid://12893216510	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.002	rbxassetid://12893215755	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.002	rbxassetid://12893214640	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.002	rbxassetid://12893215755	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.002	rbxassetid://12893214640	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Props_Cylinder.006	rbxassetid://15186614167	rbxassetid://15186632484
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.001 (1)	rbxassetid://14777021900	rbxassetid://14777021972
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.004	rbxassetid://14777022586	rbxassetid://14777022391
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.004	rbxassetid://14777022586	rbxassetid://14777022648
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/WoodBox	rbxassetid://15222997162	rbxassetid://15223002573
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/6_6_4_low	rbxassetid://15257493700	rbxassetid://15257562776
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.002 (1)	rbxassetid://14777022140	rbxassetid://14777022217
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/StreetLight_Plane.004	rbxassetid://15249383662	
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.004	rbxassetid://14777022586	rbxassetid://14777022648
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.004	rbxassetid://14777022586	rbxassetid://14777022648
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.004	rbxassetid://14777022586	rbxassetid://14777022648
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Couch	rbxassetid://15280887899	rbxassetid://15280888511
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Tires_Cylinder.002	rbxassetid://14770829133	rbxassetid://14770835405
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/WoodBox	rbxassetid://15222997162	rbxassetid://15223002573
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.001 (1)	rbxassetid://14777021900	rbxassetid://14777021972
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/WoodBox	rbxassetid://15222997162	rbxassetid://15223002573
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/WoodBox	rbxassetid://15222997162	rbxassetid://15223002573
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.004	rbxassetid://14777022586	rbxassetid://14777022648
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.001 (1)	rbxassetid://14777021900	rbxassetid://14777021972
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/sheet metal_Plane.002 (1)	rbxassetid://14777022140	rbxassetid://14777022217
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Tires_Cylinder.002	rbxassetid://14770829133	rbxassetid://14770835405
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Barricade	rbxassetid://14812472696	rbxassetid://14812483630
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Barricade	rbxassetid://14812472696	rbxassetid://14812483630
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Barricade	rbxassetid://14812472696	rbxassetid://14812483630
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.004	rbxassetid://12893215344	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Props_Cube.001	rbxassetid://15186614556	rbxassetid://15186623205
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/StreetLight_Plane.005	rbxassetid://15249383555	rbxassetid://15221519189
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Props_Cube.001	rbxassetid://15186614556	rbxassetid://15186623205
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.003	rbxassetid://12893216140	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.004	rbxassetid://12893216510	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.003	rbxassetid://12893214977	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.003	rbxassetid://12893214977	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.004	rbxassetid://12893216510	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.ClimbPart	rbxassetid://14775111674	rbxassetid://14775117560
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cylinder.003	rbxassetid://12893216140	rbxassetid://14770798151
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenShippingContainer_Cube.004	rbxassetid://12893215344	rbxassetid://14770821809
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/StreetLight_Plane.004	rbxassetid://15249383662	
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.ClimbPart	rbxassetid://14775111789	rbxassetid://14775116302
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropaneTank_Cube.005	rbxassetid://15240309838	rbxassetid://15240317618
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropaneTank_Cylinder	rbxassetid://15240310064	rbxassetid://15240316677
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/Couch	rbxassetid://15280887899	rbxassetid://15280888511
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Scav Camps.SmallCamp.Meshes/FallenPropList1_Pallet	rbxassetid://14208485314	rbxassetid://14208503854
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube	rbxassetid://73795018703784	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube	rbxassetid://73795018703784	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.010	rbxassetid://102389466416595	rbxassetid://127226298386988
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.011	rbxassetid://72243996341991	
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.005	rbxassetid://92374596836131	
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder	rbxassetid://133545660150589	rbxassetid://109962547873209
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.013	rbxassetid://111820024738078	
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.007	rbxassetid://95686804737469	
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.014	rbxassetid://138693432756788	rbxassetid://127226298386988
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.009	rbxassetid://111015976030141	rbxassetid://127226298386988
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.008	rbxassetid://131280451292785	rbxassetid://127226298386988
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.002	rbxassetid://78631890614030	rbxassetid://109962547873209
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.004	rbxassetid://83628178880047	rbxassetid://109962547873209
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.003	rbxassetid://78622845984339	rbxassetid://124057333606692
MeshPart	Workspace.Monuments.Rocket Factory.Soyuz Rocket.Cylinder.001	rbxassetid://136261701979484	rbxassetid://83952679953592
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.002	rbxassetid://134569897706399	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.011	rbxassetid://87178644445307	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.009	rbxassetid://75523847610486	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.010	rbxassetid://129845619331948	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.004	rbxassetid://106856970766621	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.001	rbxassetid://71529534046384	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.008	rbxassetid://111060925660216	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.007	rbxassetid://91286556168926	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.003	rbxassetid://110665107076766	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.012	rbxassetid://120625430474661	rbxassetid://123117462132846
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.041	rbxassetid://131987280211285	rbxassetid://123117462132846
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.006	rbxassetid://79923473491599	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.005	rbxassetid://132820732280688	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.002	rbxassetid://134569897706399	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.011	rbxassetid://87178644445307	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.041	rbxassetid://131987280211285	rbxassetid://123117462132846
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.012	rbxassetid://120625430474661	rbxassetid://123117462132846
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.009	rbxassetid://75523847610486	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.006	rbxassetid://79923473491599	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.001	rbxassetid://71529534046384	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.007	rbxassetid://91286556168926	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.005	rbxassetid://132820732280688	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.004	rbxassetid://106856970766621	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.008	rbxassetid://111060925660216	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.010	rbxassetid://129845619331948	rbxassetid://94410339833468
MeshPart	Workspace.Monuments.Rocket Factory.Model.Cube.003	rbxassetid://110665107076766	rbxassetid://106770672814697
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/cloth_Plane.012	rbxassetid://87392172158881	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/cloth_Cylinder.002	rbxassetid://84738495062207	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop_Cylinder.008	rbxassetid://84186807467960	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop_Cylinder.009	rbxassetid://109548677227828	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop_Cylinder.005	rbxassetid://107070718037192	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop_Cylinder.001	rbxassetid://131048073788352	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop_Cylinder.004	rbxassetid://85775497925206	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/wallllsss_Cylinder.017	rbxassetid://96650841119497	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/wallllsss_Cylinder.016	rbxassetid://71002371241078	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop2_Cylinder.015	rbxassetid://112235792128278	
MeshPart	Workspace.Monuments.Lighthouse.Lighhthouse.Model.Model.Meshes/lighthousetop2_Cylinder.010	rbxassetid://90687704782861	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.015 (1)	rbxassetid://100366726837514	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.017 (1)	rbxassetid://130526152710905	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.031 (1)	rbxassetid://93212566313028	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.005 (1)	rbxassetid://101983725683174	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.019 (1)	rbxassetid://120009770947341	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.012 (1)	rbxassetid://99909175594071	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.029 (1)	rbxassetid://114057307801967	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.007 (1)	rbxassetid://99901153579153	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.006 (1)	rbxassetid://105164219772851	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.008 (1)	rbxassetid://89086906318083	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.009 (1)	rbxassetid://120857002574604	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.018 (1)	rbxassetid://108347736661624	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.016 (1)	rbxassetid://74087374732964	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.010 (1)	rbxassetid://138613512058087	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.017 (1)	rbxassetid://83866334004528	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.020 (1)	rbxassetid://137330063088727	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.013 (1)	rbxassetid://123881826180877	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.016 (1)	rbxassetid://98296860208465	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.002 (1)	rbxassetid://78064567040362	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube (1)	rbxassetid://106575240340070	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.009 (1)	rbxassetid://138993485976092	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.023 (1)	rbxassetid://106462619317880	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.021 (1)	rbxassetid://117265088971341	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.001 (1)	rbxassetid://134366717009082	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Cube.029 (1)	rbxassetid://83348187553619	
MeshPart	Workspace.Monuments.ConvoyOne.ConvoyOne.Guard Tower.Meshes/Convoy_Steps1_Plane.004 (1)	rbxassetid://72168462879011	
